step,episode,episode_reward,episode_shaped_reward,episode_length,epsilon,fps,avg_loss,avg_q
765194,2456,200.0,-7.924999999999991,345,0.6917,100.0,0.0086,0.452
765772,2457,800.0,-7.089999999999954,578,0.6914,100.0,0.0107,0.457
766156,2458,100.0,-7.2199999999999775,384,0.6912,100.0,0.0114,0.4613
766599,2459,300.0,-7.514999999999978,443,0.691,99.9,0.0102,0.4522
766945,2460,400.0,-7.029999999999977,346,0.6909,99.9,0.0114,0.4551
767177,2461,0.0,-7.359999999999995,232,0.6908,99.9,0.009,0.4507
767550,2462,200.0,-8.064999999999987,373,0.6906,99.9,0.0125,0.4587
767938,2463,300.0,-7.239999999999974,388,0.6904,99.9,0.0116,0.4491
768199,2464,0.0,-7.50499999999999,261,0.6903,99.9,0.008,0.46
768673,2465,800.0,-6.569999999999975,474,0.6901,99.9,0.0115,0.4559
768946,2466,300.0,-7.564999999999985,273,0.69,99.9,0.0107,0.4688
769282,2467,0.0,-7.879999999999987,336,0.6898,99.9,0.011,0.4542
769668,2468,400.0,-8.129999999999981,386,0.6896,99.9,0.0099,0.4612
770109,2469,200.0,-8.40499999999998,441,0.6895,99.9,0.0128,0.4676
770478,2470,300.0,-6.044999999999976,369,0.6893,99.9,0.0116,0.4706
770720,2471,0.0,-7.4099999999999895,242,0.6892,99.9,0.0129,0.4705
771053,2472,0.0,-7.8649999999999896,333,0.689,99.9,0.0111,0.4685
771328,2473,0.0,-7.574999999999988,275,0.6889,99.8,0.0093,0.4764
771628,2474,0.0,-7.699999999999984,300,0.6888,99.8,0.0115,0.4782
771996,2475,200.0,-7.139999999999976,368,0.6886,99.8,0.013,0.4765
772509,2476,200.0,-7.8649999999999665,513,0.6884,99.8,0.012,0.4713
772828,2477,400.0,-7.794999999999991,319,0.6882,99.8,0.0142,0.4623
773143,2478,400.0,-7.7749999999999835,315,0.6881,99.8,0.0117,0.4593
773559,2479,900.0,-7.379999999999976,416,0.6879,99.8,0.0103,0.4779
773967,2480,500.0,-7.339999999999979,408,0.6877,99.8,0.0125,0.4773
774418,2481,200.0,-7.554999999999975,451,0.6875,99.8,0.0116,0.4791
774833,2482,500.0,-7.374999999999987,415,0.6873,99.8,0.0117,0.472
775067,2483,0.0,-7.36999999999999,234,0.6872,99.8,0.011,0.4654
775565,2484,200.0,-6.689999999999971,498,0.687,99.8,0.0132,0.4702
776024,2485,500.0,-7.594999999999967,459,0.6868,99.8,0.0119,0.4691
776476,2486,200.0,-6.459999999999973,452,0.6866,99.8,0.011,0.4776
777103,2487,800.0,-8.43499999999995,627,0.6863,99.7,0.0114,0.4695
777450,2488,0.0,-7.934999999999977,347,0.6861,99.7,0.0108,0.4792
777777,2489,500.0,-7.834999999999981,327,0.686,99.7,0.0112,0.4644
778115,2490,400.0,-7.889999999999982,338,0.6858,99.7,0.0126,0.4732
778343,2491,0.0,-7.339999999999991,228,0.6857,99.7,0.0125,0.4793
778735,2492,100.0,-8.159999999999979,392,0.6856,99.7,0.0123,0.4749
779054,2493,0.0,-6.894999999999985,319,0.6854,99.7,0.0118,0.4699
779283,2494,0.0,-7.344999999999993,229,0.6853,99.7,0.0119,0.4792
779700,2495,400.0,-7.384999999999979,417,0.6851,99.7,0.0111,0.4663
780026,2496,400.0,-7.829999999999989,326,0.685,99.7,0.0114,0.4741
780421,2497,400.0,-6.1749999999999705,395,0.6848,99.7,0.0117,0.4822
780906,2498,1000.0,-7.72499999999997,485,0.6846,99.7,0.0126,0.4901
781249,2499,200.0,-7.914999999999984,343,0.6844,99.7,0.0115,0.4804
781559,2500,300.0,-7.749999999999983,310,0.6843,99.7,0.0104,0.4839
781721,2501,0.0,-7.009999999999996,162,0.6842,99.7,0.0124,0.4837
782007,2502,200.0,-7.629999999999994,286,0.6841,99.7,0.0142,0.4751
782401,2503,200.0,-7.269999999999977,394,0.6839,99.7,0.0118,0.4783
782771,2504,200.0,-7.149999999999984,370,0.6838,99.7,0.012,0.4856
783130,2505,0.0,-7.994999999999975,359,0.6836,99.7,0.0132,0.4731
783362,2506,100.0,-7.3599999999999905,232,0.6835,99.7,0.0115,0.4756
783741,2507,100.0,-8.094999999999981,379,0.6833,99.6,0.0126,0.4738
784056,2508,600.0,-7.7749999999999835,315,0.6832,99.6,0.0104,0.487
784467,2509,200.0,-7.35499999999998,411,0.683,99.6,0.0122,0.4816
784839,2510,200.0,-8.059999999999986,372,0.6828,99.6,0.0111,0.4821
785121,2511,300.0,-7.609999999999985,282,0.6827,99.6,0.01,0.495
785493,2512,0.0,-8.059999999999983,372,0.6825,99.6,0.0133,0.4934
785841,2513,100.0,-7.939999999999986,348,0.6824,99.6,0.0117,0.4761
786079,2514,0.0,-7.3899999999999935,238,0.6823,99.6,0.0118,0.4776
786386,2515,500.0,-7.734999999999996,307,0.6821,99.6,0.0128,0.4732
786734,2516,300.0,-7.939999999999981,348,0.682,99.6,0.0103,0.4845
786985,2517,0.0,-7.454999999999988,251,0.6819,99.6,0.0087,0.4799
787296,2518,0.0,-7.75499999999999,311,0.6817,99.6,0.0118,0.4829
787559,2519,100.0,-7.514999999999986,263,0.6816,99.6,0.0089,0.488
788017,2520,0.0,-7.589999999999973,458,0.6814,99.6,0.0102,0.4843
788301,2521,0.0,-7.619999999999988,284,0.6813,99.6,0.0096,0.4847
788711,2522,100.0,-8.249999999999979,410,0.6811,99.6,0.0124,0.4852
789060,2523,0.0,-7.94499999999999,349,0.6809,99.6,0.0102,0.4885
789408,2524,300.0,-7.93999999999998,348,0.6808,99.6,0.0128,0.4778
789851,2525,100.0,-7.514999999999984,443,0.6806,99.6,0.0109,0.4856
790275,2526,200.0,-7.419999999999979,424,0.6804,99.6,0.0127,0.4946
790664,2527,400.0,-7.244999999999977,389,0.6802,99.6,0.0121,0.4918
790900,2528,0.0,-8.079999999999995,236,0.6801,99.6,0.01,0.4909
791147,2529,200.0,-7.434999999999999,247,0.68,99.6,0.0111,0.4785
791472,2530,200.0,-7.82499999999999,325,0.6798,99.6,0.0095,0.4836
792022,2531,1000.0,-6.949999999999973,550,0.6796,99.5,0.0107,0.4856
792366,2532,0.0,-7.01999999999998,344,0.6794,99.5,0.0096,0.4836
792721,2533,400.0,-7.974999999999987,355,0.6793,99.5,0.0114,0.4922
793165,2534,100.0,-7.519999999999974,444,0.6791,99.5,0.0096,0.4926
793464,2535,300.0,-7.694999999999987,299,0.6789,99.5,0.0103,0.489
793824,2536,200.0,-7.9999999999999805,360,0.6788,99.5,0.0119,0.4874
794222,2537,600.0,-8.189999999999978,398,0.6786,99.5,0.0123,0.4847
794520,2538,0.0,-7.689999999999988,298,0.6785,99.5,0.0103,0.4855
795019,2539,500.0,-7.794999999999964,499,0.6782,99.5,0.0092,0.4877
795433,2540,600.0,-8.269999999999975,414,0.6781,99.5,0.0098,0.4928
795932,2541,500.0,-7.794999999999969,499,0.6778,99.5,0.0105,0.4944
796457,2542,400.0,-6.824999999999962,525,0.6776,99.5,0.0112,0.4865
796933,2543,900.0,-6.579999999999972,476,0.6774,99.5,0.0133,0.4972
797299,2544,0.0,-8.029999999999989,366,0.6772,99.5,0.0124,0.4872
797776,2545,600.0,-8.584999999999969,477,0.677,99.5,0.0112,0.4835
798097,2546,400.0,-7.80499999999998,321,0.6769,99.5,0.0113,0.4873
798392,2547,400.0,-6.774999999999987,295,0.6767,99.5,0.0098,0.49
798979,2548,400.0,-8.234999999999957,587,0.6765,99.5,0.0108,0.485
799269,2549,0.0,-7.649999999999986,290,0.6763,99.5,0.0104,0.4911
799631,2550,300.0,-7.109999999999974,362,0.6762,99.5,0.0121,0.4791
799904,2551,0.0,-7.564999999999992,273,0.676,99.4,0.0121,0.4858
800184,2552,200.0,-7.599999999999984,280,0.6759,98.6,0.0128,0.4861
800650,2553,600.0,-7.629999999999969,466,0.6757,98.6,0.011,0.4967
801018,2554,600.0,-8.039999999999988,368,0.6755,98.6,0.0112,0.4932
801331,2555,200.0,-7.7649999999999855,313,0.6754,98.6,0.0105,0.4937
801783,2556,500.0,-6.459999999999976,452,0.6752,98.6,0.0128,0.497
802162,2557,300.0,-8.094999999999978,379,0.675,98.6,0.0092,0.4943
802472,2558,100.0,-7.749999999999991,310,0.6749,98.6,0.0107,0.4892
802830,2559,200.0,-7.989999999999982,358,0.6747,98.6,0.0094,0.4958
803147,2560,0.0,-7.784999999999983,317,0.6746,98.6,0.014,0.4987
803474,2561,400.0,-7.834999999999987,327,0.6744,98.6,0.0098,0.4846
803799,2562,0.0,-6.924999999999981,325,0.6743,98.6,0.0131,0.4942
804281,2563,500.0,-6.6099999999999675,482,0.6741,98.6,0.0115,0.4919
804634,2564,200.0,-7.96499999999998,353,0.6739,98.6,0.0114,0.4914
804885,2565,100.0,-7.454999999999989,251,0.6738,98.6,0.0105,0.5024
805489,2566,800.0,-7.219999999999962,604,0.6735,98.5,0.0125,0.4863
805833,2567,500.0,-7.9199999999999875,344,0.6734,98.5,0.0111,0.4786
806103,2568,200.0,-7.549999999999987,270,0.6733,98.5,0.0111,0.4978
806502,2569,0.0,-8.194999999999979,399,0.6731,98.5,0.0107,0.4864
806929,2570,800.0,-7.4349999999999685,427,0.6729,98.5,0.0102,0.4868
807449,2571,300.0,-6.799999999999979,520,0.6726,98.5,0.0114,0.4911
807714,2572,200.0,-7.524999999999986,265,0.6725,98.5,0.0115,0.4851
808136,2573,400.0,-7.409999999999984,422,0.6723,98.5,0.0115,0.4924
808608,2574,100.0,-8.55999999999997,472,0.6721,98.5,0.0123,0.4888
809064,2575,200.0,-6.479999999999977,456,0.6719,98.5,0.0103,0.4901
809377,2576,200.0,-7.764999999999987,313,0.6718,98.5,0.0088,0.4906
809767,2577,500.0,-7.249999999999979,390,0.6716,98.5,0.0105,0.4927
810183,2578,300.0,-8.279999999999974,416,0.6714,98.5,0.0122,0.497
810643,2579,400.0,-7.5999999999999694,460,0.6712,98.5,0.011,0.5065
811088,2580,100.0,-7.524999999999971,445,0.671,98.5,0.0107,0.5048
811486,2581,100.0,-7.2899999999999805,398,0.6708,98.5,0.0109,0.4952
811987,2582,500.0,-6.704999999999965,501,0.6706,98.5,0.012,0.495
812517,2583,600.0,-6.849999999999969,530,0.6704,98.5,0.0104,0.5021
812822,2584,0.0,-7.7249999999999845,305,0.6702,98.5,0.0133,0.4981
813247,2585,400.0,-7.424999999999983,425,0.67,98.5,0.0105,0.5016
813797,2586,300.0,-6.949999999999967,550,0.6698,98.5,0.0126,0.4987
814185,2587,300.0,-7.23999999999998,388,0.6696,98.5,0.0107,0.5041
814485,2588,200.0,-7.699999999999983,300,0.6695,98.4,0.0099,0.4981
814691,2589,0.0,-7.229999999999992,206,0.6694,98.4,0.012,0.5027
815045,2590,200.0,-7.969999999999981,354,0.6692,98.4,0.0108,0.5012
815312,2591,0.0,-7.534999999999988,267,0.6691,98.4,0.0127,0.5025
815612,2592,200.0,-7.699999999999985,300,0.669,98.4,0.0127,0.5061
815973,2593,300.0,-7.104999999999986,361,0.6688,98.4,0.008,0.5011
816258,2594,200.0,-7.624999999999995,285,0.6687,98.4,0.0129,0.4944
816638,2595,100.0,-7.199999999999979,380,0.6685,98.4,0.0115,0.5006
816978,2596,0.0,-7.899999999999979,340,0.6684,98.4,0.0096,0.501
817390,2597,200.0,-8.259999999999978,412,0.6682,98.4,0.0132,0.4995
817736,2598,300.0,-7.029999999999981,346,0.668,98.4,0.0137,0.4975
818118,2599,400.0,-7.209999999999976,382,0.6678,98.4,0.011,0.5005
818430,2600,0.0,-7.759999999999983,312,0.6677,98.4,0.0109,0.5112
818934,2601,600.0,-6.719999999999974,504,0.6675,98.4,0.01,0.5014
819395,2602,400.0,-7.604999999999976,461,0.6673,98.4,0.0131,0.5042
819752,2603,200.0,-7.984999999999977,357,0.6671,98.4,0.0109,0.5001
819952,2604,0.0,-7.199999999999994,200,0.667,98.4,0.0099,0.4904
820236,2605,0.0,-7.61999999999999,284,0.6669,98.4,0.0098,0.5107
820603,2606,0.0,-8.034999999999979,367,0.6667,98.4,0.0117,0.5142
820908,2607,300.0,-7.724999999999983,305,0.6666,98.4,0.0133,0.512
821187,2608,300.0,-7.594999999999986,279,0.6665,98.4,0.012,0.5284
821501,2609,200.0,-7.769999999999984,314,0.6663,98.4,0.0121,0.5081
821870,2610,700.0,-8.044999999999995,369,0.6662,98.4,0.0117,0.5143
822249,2611,200.0,-7.1949999999999745,379,0.666,98.4,0.0102,0.5087
822513,2612,200.0,-7.519999999999988,264,0.6659,98.4,0.0154,0.5054
822876,2613,400.0,-7.114999999999975,363,0.6657,98.4,0.0125,0.5143
823389,2614,600.0,-7.864999999999962,513,0.6655,98.3,0.0098,0.5119
823800,2615,200.0,-8.254999999999978,411,0.6653,98.3,0.0112,0.5077
824115,2616,0.0,-7.774999999999994,315,0.6651,98.3,0.0106,0.5114
824416,2617,0.0,-7.704999999999991,301,0.665,98.3,0.011,0.5251
824830,2618,500.0,-7.369999999999978,414,0.6648,98.3,0.0108,0.5068
825077,2619,200.0,-7.435,247,0.6647,98.3,0.0103,0.5113
825371,2620,200.0,-7.669999999999993,294,0.6646,98.3,0.0109,0.5207
825715,2621,200.0,-7.919999999999988,344,0.6644,98.3,0.0103,0.5185
826002,2622,100.0,-7.634999999999993,287,0.6643,98.3,0.0113,0.5131
826457,2623,600.0,-7.574999999999982,455,0.6641,98.3,0.0112,0.5154
826726,2624,200.0,-7.544999999999988,269,0.664,98.3,0.0114,0.5197
827101,2625,0.0,-8.074999999999974,375,0.6638,98.3,0.0107,0.5177
827541,2626,300.0,-7.499999999999971,440,0.6636,98.3,0.0129,0.51
827962,2627,400.0,-7.404999999999975,421,0.6634,98.3,0.0098,0.5156
828513,2628,600.0,-6.95499999999996,551,0.6632,98.3,0.0112,0.5152
828835,2629,700.0,-7.809999999999989,322,0.663,98.3,0.0135,0.5147
829210,2630,0.0,-8.074999999999978,375,0.6629,98.3,0.0103,0.5182
829495,2631,0.0,-7.624999999999984,285,0.6627,98.3,0.0101,0.5129
829779,2632,200.0,-7.619999999999987,284,0.6626,98.3,0.0108,0.5232
830203,2633,500.0,-7.419999999999974,424,0.6624,98.3,0.009,0.5255
830583,2634,200.0,-7.199999999999974,380,0.6622,98.3,0.0131,0.5234
831012,2635,400.0,-6.3449999999999775,429,0.662,98.3,0.0111,0.522
831384,2636,0.0,-7.159999999999981,372,0.6619,98.3,0.0119,0.5169
831718,2637,100.0,-7.869999999999982,334,0.6617,98.2,0.0123,0.5211
832132,2638,600.0,-7.369999999999974,414,0.6615,98.2,0.01,0.5173
832464,2639,100.0,-7.859999999999992,332,0.6614,98.2,0.0129,0.5166
832820,2640,800.0,-7.079999999999977,356,0.6612,98.2,0.0113,0.5286
833363,2641,300.0,-6.914999999999962,543,0.661,98.2,0.0123,0.5209
833703,2642,200.0,-6.999999999999979,340,0.6608,98.2,0.0119,0.5088
834088,2643,400.0,-7.224999999999985,385,0.6607,98.2,0.0105,0.5114
834368,2644,200.0,-7.599999999999987,280,0.6605,98.2,0.0104,0.5175
834872,2645,500.0,-7.819999999999966,504,0.6603,98.2,0.0101,0.5203
835129,2646,0.0,-7.484999999999989,257,0.6602,98.2,0.0138,0.5122
835585,2647,500.0,-6.479999999999966,456,0.66,98.2,0.0121,0.5192
835969,2648,400.0,-8.119999999999976,384,0.6598,98.2,0.0101,0.5127
836291,2649,200.0,-7.80999999999998,322,0.6597,98.2,0.0131,0.5128
836731,2650,100.0,-6.399999999999968,440,0.6595,98.2,0.0126,0.5129
837099,2651,300.0,-8.039999999999987,368,0.6593,98.2,0.0105,0.5255
837466,2652,100.0,-8.034999999999982,367,0.6591,98.2,0.0114,0.5083
837770,2653,400.0,-7.719999999999985,304,0.659,98.2,0.0122,0.5052
838034,2654,0.0,-7.519999999999989,264,0.6589,98.2,0.011,0.5062
838368,2655,400.0,-7.869999999999982,334,0.6587,98.2,0.0148,0.5107
838744,2656,200.0,-8.079999999999979,376,0.6586,98.2,0.0108,0.5162
839081,2657,0.0,-7.8849999999999785,337,0.6584,98.2,0.0119,0.5131
839680,2658,900.0,-7.194999999999951,599,0.6581,98.2,0.0127,0.5165
840185,2659,1600.0,-7.824999999999967,505,0.6579,98.2,0.0096,0.5127
840558,2660,500.0,-8.064999999999984,373,0.6577,98.2,0.0122,0.5121
840832,2661,300.0,-7.569999999999991,274,0.6576,98.2,0.0094,0.5068
841247,2662,100.0,-8.274999999999984,415,0.6574,98.1,0.0102,0.5087
841681,2663,0.0,-8.369999999999973,434,0.6572,98.1,0.0095,0.5112
842068,2664,0.0,-8.134999999999987,387,0.6571,98.1,0.0105,0.509
842474,2665,200.0,-8.229999999999983,406,0.6569,98.1,0.0108,0.5091
842758,2666,200.0,-7.619999999999983,284,0.6568,98.1,0.0106,0.4958
843073,2667,0.0,-7.774999999999992,315,0.6566,98.1,0.0099,0.5118
843407,2668,200.0,-7.869999999999981,334,0.6565,98.1,0.0107,0.5025
843724,2669,200.0,-7.784999999999981,317,0.6563,98.1,0.0123,0.5074
844055,2670,200.0,-6.954999999999979,331,0.6562,98.1,0.0114,0.5098
844320,2671,0.0,-7.524999999999986,265,0.6561,98.1,0.0099,0.5049
844914,2672,1000.0,-9.169999999999966,594,0.6558,98.1,0.0117,0.5096
845373,2673,0.0,-7.59499999999997,459,0.6556,98.1,0.0125,0.5128
845643,2674,0.0,-7.549999999999986,270,0.6555,98.1,0.0117,0.5187
845976,2675,500.0,-7.864999999999981,333,0.6553,98.1,0.0117,0.5018
846442,2676,1500.0,-7.62999999999998,466,0.6551,98.1,0.0117,0.5079
846724,2677,100.0,-7.609999999999985,282,0.655,98.1,0.0126,0.505
847282,2678,800.0,-8.089999999999964,558,0.6547,98.1,0.012,0.5088
847562,2679,0.0,-7.599999999999991,280,0.6546,98.1,0.0091,0.5083
847929,2680,300.0,-8.03499999999998,367,0.6544,98.1,0.0121,0.5082
848182,2681,0.0,-7.464999999999987,253,0.6543,98.1,0.0106,0.5137
848398,2682,0.0,-7.27999999999999,216,0.6542,98.1,0.0141,0.5071
849007,2683,400.0,-9.244999999999958,609,0.6539,98.1,0.0104,0.5145
849178,2684,0.0,-7.054999999999995,171,0.6539,98.1,0.0102,0.509
849504,2685,400.0,-7.829999999999979,326,0.6537,98.1,0.0124,0.5046
849920,2686,800.0,-8.279999999999983,416,0.6535,98.0,0.0104,0.5111
850219,2687,200.0,-6.794999999999991,299,0.6534,98.0,0.0152,0.5174
850660,2688,700.0,-7.50499999999997,441,0.6532,98.0,0.0114,0.5287
851118,2689,0.0,-7.589999999999977,458,0.653,98.0,0.0106,0.528
851383,2690,200.0,-7.524999999999986,265,0.6529,98.0,0.0137,0.5195
851889,2691,600.0,-6.7299999999999605,506,0.6526,98.0,0.0095,0.5262
852099,2692,0.0,-7.949999999999995,210,0.6526,98.0,0.0113,0.5227
852589,2693,600.0,-6.649999999999964,490,0.6523,98.0,0.0108,0.5308
853065,2694,1200.0,-7.679999999999976,476,0.6521,98.0,0.0099,0.5235
853549,2695,200.0,-6.61999999999997,484,0.6519,98.0,0.0119,0.5242
853941,2696,100.0,-8.159999999999977,392,0.6517,98.0,0.0112,0.5193
854269,2697,1000.0,-7.839999999999985,328,0.6516,98.0,0.0118,0.5258
854792,2698,600.0,-7.914999999999971,523,0.6513,98.0,0.0122,0.5265
855334,2699,800.0,-8.009999999999966,542,0.6511,98.0,0.013,0.5094
855731,2700,400.0,-7.284999999999976,397,0.6509,98.0,0.0133,0.5241
856131,2701,300.0,-8.199999999999974,400,0.6507,98.0,0.0112,0.5108
856403,2702,200.0,-7.559999999999986,272,0.6506,98.0,0.0119,0.5286
856634,2703,0.0,-7.354999999999997,231,0.6505,98.0,0.0129,0.5182
856927,2704,200.0,-7.664999999999989,293,0.6504,98.0,0.0104,0.5251
857268,2705,0.0,-7.9049999999999985,341,0.6502,98.0,0.012,0.5223
857499,2706,0.0,-7.354999999999989,231,0.6501,98.0,0.0109,0.5243
857824,2707,100.0,-7.824999999999983,325,0.65,98.0,0.0139,0.5203
858332,2708,1100.0,-7.839999999999965,508,0.6498,97.9,0.0114,0.5247
858713,2709,1000.0,-7.204999999999979,381,0.6496,97.9,0.0115,0.5274
859184,2710,500.0,-7.6549999999999665,471,0.6494,97.9,0.0118,0.5207
859451,2711,200.0,-7.534999999999995,267,0.6492,97.9,0.0116,0.5249
859922,2712,400.0,-7.654999999999972,471,0.649,97.9,0.0126,0.5219
860299,2713,200.0,-8.084999999999976,377,0.6489,97.9,0.011,0.5279
860587,2714,200.0,-7.639999999999992,288,0.6487,97.9,0.0123,0.5208
860985,2715,100.0,-7.2899999999999725,398,0.6486,97.9,0.0125,0.5193
861345,2716,300.0,-7.099999999999977,360,0.6484,97.9,0.0109,0.515
861603,2717,200.0,-7.489999999999989,258,0.6483,97.9,0.0123,0.5157
862168,2718,1000.0,-7.0249999999999595,565,0.648,97.9,0.0109,0.5188
862455,2719,0.0,-7.634999999999989,287,0.6479,97.9,0.0111,0.5184
862816,2720,400.0,-7.104999999999983,361,0.6477,97.9,0.012,0.5118
863161,2721,0.0,-7.924999999999988,345,0.6476,97.9,0.0119,0.5177
863569,2722,500.0,-7.339999999999984,408,0.6474,97.9,0.0097,0.5154
864130,2723,300.0,-7.004999999999965,561,0.6471,97.9,0.0109,0.5195
864485,2724,0.0,-7.974999999999978,355,0.647,97.9,0.0114,0.5131
864784,2725,300.0,-6.794999999999982,299,0.6468,97.9,0.0128,0.5113
865206,2726,300.0,-7.409999999999971,422,0.6467,97.9,0.014,0.5182
865519,2727,200.0,-7.764999999999985,313,0.6465,97.9,0.0133,0.5191
865805,2728,200.0,-7.6299999999999875,286,0.6464,97.9,0.0135,0.5106
866116,2729,0.0,-7.754999999999991,311,0.6462,97.9,0.0114,0.517
866479,2730,300.0,-8.014999999999976,363,0.6461,97.9,0.0118,0.5255
866800,2731,200.0,-7.80499999999999,321,0.6459,97.9,0.0081,0.5158
867116,2732,200.0,-6.8799999999999795,316,0.6458,97.8,0.0118,0.5203
867471,2733,500.0,-7.074999999999982,355,0.6456,97.8,0.0116,0.5249
867690,2734,0.0,-7.294999999999997,219,0.6455,97.8,0.0121,0.515
867977,2735,100.0,-7.634999999999988,287,0.6454,97.8,0.0125,0.5345
868172,2736,0.0,-7.174999999999992,195,0.6453,97.8,0.0109,0.5308
868695,2737,1000.0,-6.8149999999999675,523,0.6451,97.8,0.0107,0.5198
869093,2738,0.0,-7.28999999999998,398,0.6449,97.8,0.0101,0.5205
869435,2739,0.0,-7.9099999999999895,342,0.6448,97.8,0.0118,0.5095
869896,2740,600.0,-7.604999999999971,461,0.6445,97.8,0.0113,0.5147
870349,2741,300.0,-7.564999999999974,453,0.6443,97.8,0.0117,0.5335
870611,2742,200.0,-7.509999999999988,262,0.6442,97.8,0.0111,0.5221
870936,2743,400.0,-7.82499999999999,325,0.6441,97.8,0.0111,0.5275
871533,2744,200.0,-8.284999999999961,597,0.6438,97.8,0.0115,0.5305
871785,2745,0.0,-7.459999999999992,252,0.6437,97.8,0.0121,0.5366
872187,2746,900.0,-7.309999999999981,402,0.6435,97.8,0.0098,0.5369
872563,2747,600.0,-7.179999999999976,376,0.6433,97.8,0.0129,0.5242
872777,2748,0.0,-7.269999999999993,214,0.6433,97.8,0.0116,0.5301
873162,2749,100.0,-8.124999999999979,385,0.6431,97.8,0.0114,0.5266
873578,2750,200.0,-8.279999999999974,416,0.6429,97.8,0.0128,0.5304
873996,2751,200.0,-8.28999999999998,418,0.6427,97.8,0.0102,0.5354
874390,2752,400.0,-7.269999999999975,394,0.6425,97.8,0.0141,0.5284
874813,2753,500.0,-8.314999999999982,423,0.6423,97.8,0.0104,0.5277
875261,2754,400.0,-7.539999999999978,448,0.6421,97.8,0.0131,0.5312
875457,2755,0.0,-7.18,196,0.642,97.7,0.0136,0.531
875874,2756,600.0,-6.28499999999997,417,0.6419,97.7,0.0099,0.5329
876253,2757,100.0,-8.094999999999978,379,0.6417,97.7,0.0118,0.5314
876535,2758,400.0,-8.30999999999999,282,0.6416,97.7,0.0111,0.5183
876886,2759,200.0,-7.0549999999999775,351,0.6414,97.7,0.0109,0.5334
877306,2760,200.0,-7.399999999999975,420,0.6412,97.7,0.0105,0.5326
877737,2761,400.0,-7.4549999999999805,431,0.641,97.7,0.0122,0.5278
878206,2762,800.0,-7.644999999999973,469,0.6408,97.7,0.0082,0.5292
878564,2763,300.0,-7.089999999999986,358,0.6406,97.7,0.0118,0.5242
879017,2764,400.0,-7.564999999999982,453,0.6404,97.7,0.0121,0.5373
879300,2765,0.0,-8.314999999999989,283,0.6403,97.7,0.0102,0.5276
879567,2766,100.0,-7.534999999999988,267,0.6402,97.7,0.0126,0.5286
879989,2767,700.0,-7.409999999999971,422,0.64,97.7,0.011,0.5288
880372,2768,300.0,-7.214999999999973,383,0.6398,97.7,0.0129,0.5322
880643,2769,0.0,-7.554999999999987,271,0.6397,97.7,0.0113,0.5281
881082,2770,900.0,-7.494999999999972,439,0.6395,97.7,0.0126,0.5288
881397,2771,600.0,-7.774999999999984,315,0.6394,97.7,0.0096,0.5395
881823,2772,400.0,-8.32999999999998,426,0.6392,97.7,0.0121,0.523
882336,2773,800.0,-6.764999999999975,513,0.6389,97.7,0.0113,0.5398
882584,2774,0.0,-7.439999999999992,248,0.6388,97.7,0.0096,0.5278
883006,2775,300.0,-7.409999999999977,422,0.6386,97.7,0.0107,0.5374
883318,2776,0.0,-7.759999999999988,312,0.6385,97.7,0.0128,0.5282
883994,2777,800.0,-9.579999999999966,676,0.6382,97.7,0.0098,0.5322
884412,2778,200.0,-8.289999999999974,418,0.638,97.6,0.0119,0.5271
884926,2779,600.0,-7.869999999999971,514,0.6378,97.6,0.0104,0.5253
885383,2780,100.0,-8.484999999999971,457,0.6376,97.6,0.0122,0.5321
885965,2781,0.0,-8.209999999999958,582,0.6373,97.6,0.0109,0.5314
886313,2782,100.0,-7.039999999999985,348,0.6372,97.6,0.0117,0.5354
886672,2783,500.0,-7.994999999999981,359,0.637,97.6,0.0117,0.5409
886990,2784,400.0,-7.789999999999989,318,0.6369,97.6,0.0097,0.5282
887367,2785,0.0,-7.1849999999999765,377,0.6367,97.6,0.0146,0.5306
887648,2786,100.0,-6.704999999999984,281,0.6366,97.6,0.0105,0.5436
887894,2787,200.0,-7.429999999999989,246,0.6364,97.6,0.0132,0.5254
888133,2788,0.0,-8.095000000000002,239,0.6363,97.6,0.0114,0.5316
888603,2789,900.0,-7.649999999999965,470,0.6361,97.6,0.0113,0.5284
889107,2790,200.0,-6.7199999999999624,504,0.6359,97.6,0.012,0.5331
889642,2791,1000.0,-8.874999999999963,535,0.6357,97.6,0.0098,0.5345
890059,2792,400.0,-7.384999999999976,417,0.6355,97.6,0.0136,0.5324
890475,2793,1100.0,-7.379999999999974,416,0.6353,97.6,0.0114,0.5395
890892,2794,200.0,-8.284999999999973,417,0.6351,97.6,0.0124,0.5312
891352,2795,500.0,-7.599999999999977,460,0.6349,97.6,0.013,0.5377
891794,2796,400.0,-7.509999999999981,442,0.6347,97.6,0.0119,0.5313
892184,2797,500.0,-7.249999999999978,390,0.6345,97.6,0.0132,0.5267
892426,2798,200.0,-7.409999999999988,242,0.6344,97.6,0.0106,0.5383
892926,2799,900.0,-8.699999999999964,500,0.6342,97.6,0.013,0.5313
893531,2800,700.0,-7.224999999999967,605,0.6339,97.5,0.0124,0.5306
893815,2801,0.0,-7.6199999999999894,284,0.6338,97.5,0.011,0.5263
894097,2802,300.0,-7.609999999999987,282,0.6337,97.5,0.012,0.5338
894430,2803,100.0,-7.864999999999987,333,0.6335,97.5,0.0111,0.5311
894884,2804,800.0,-8.469999999999978,454,0.6333,97.5,0.0117,0.5341
895312,2805,200.0,-8.33999999999998,428,0.6331,97.5,0.0119,0.5387
